S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction,Onboarding Eligible
2038,smart_home-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2039,smart_home-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2040,smart_home-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_OTHERPROD,Y
2041,smart_home-vague,FARM_PL_FAS,N,N,NA,FAS_HOME ,Y
2042,smart_home-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2043,smart_home-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2044,smart_home-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2045,smart_home-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
2046,smart_home-vague,21V,Y,N,NA,TRANSFER,Y
2047,smart_home-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2048,smart_home-vague,21SV,Y,N,NA,TRANSFER,Y
2049,smart_home-vague,21SM,Y,N,NA,TRANSFER,Y
2050,smart_home-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2051,policy-change,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2052,policy-change,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2053,policy-change,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2054,policy-change,FARM_PL_FAS,N,N,NA,FAS_POLICY_MAINMENU ,Y
2055,policy-change,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2056,policy-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2057,policy-change,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2058,policy-change,SHARED_MM_HOMEOWNER,Y,N,NA,TRANSFER,Y
2059,policy-change,21V,Y,N,NA,TRANSFER,Y
2060,policy-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2061,policy-change,21SV,Y,N,NA,TRANSFER,Y
2062,policy-change,21SM,Y,N,NA,TRANSFER,Y
2063,policy-change,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2064,policy_condo-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2065,policy_boat-vague,SHARED_MM_BW,N,N,NA,POLICY_ASST,Y
2066,mortgage-change,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2067,mortgage-change,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2068,mortgage-change,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2069,mortgage-change,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
2070,mortgage-change,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2071,mortgage-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2072,mortgage-change,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2073,mortgage-change,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
2074,mortgage-change,21V,Y,N,NA,TRANSFER,Y
2075,mortgage-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2076,mortgage-change,21SV,Y,N,NA,TRANSFER,Y
2077,mortgage-change,21SM,Y,N,NA,TRANSFER,Y
2078,mortgage-change,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2079,mortgage-query,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2080,mortgage-query,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2081,mortgage-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2082,mortgage-query,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
2083,mortgage-query,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2084,mortgage-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2085,mortgage-query,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2086,mortgage-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
2087,mortgage-query,21V,Y,N,NA,TRANSFER,Y
2088,mortgage-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2089,mortgage-query,21SV,Y,N,NA,TRANSFER,Y
2090,mortgage-query,21SM,Y,N,NA,TRANSFER,Y
2091,mortgage-query,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2092,policy_backdate-change,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2093,policy_backdate-change,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2094,policy_backdate-change,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2095,policy_backdate-change,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
2096,policy_backdate-change,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2097,policy_backdate-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2098,policy_backdate-change,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2099,policy_backdate-change,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
2100,policy_backdate-change,21V,Y,N,NA,TRANSFER,Y
2101,policy_backdate-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2102,policy_backdate-change,21SV,Y,N,NA,TRANSFER,Y
2103,policy_backdate-change,21SM,Y,N,NA,TRANSFER,Y
2104,policy_backdate-change,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2105,policy-add_remove_resident,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2106,policy-add_remove_resident,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2107,policy-add_remove_resident,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2108,policy-add_remove_resident,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
2109,policy-add_remove_resident,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2110,policy-add_remove_resident,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2111,policy-add_remove_resident,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2112,policy-add_remove_resident,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
2113,policy-add_remove_resident,21V,Y,N,NA,TRANSFER,Y
2114,policy-add_remove_resident,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2115,policy-add_remove_resident,21SV,Y,N,NA,TRANSFER,Y
2116,policy-add_remove_resident,21SM,Y,N,NA,TRANSFER,Y
2117,policy-add_remove_resident,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2118,policy-split_combine_household,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2119,policy-split_combine_household,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2120,policy-split_combine_household,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2121,policy-split_combine_household,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
2122,policy-split_combine_household,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2123,policy-split_combine_household,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2124,policy-split_combine_household,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2125,policy-split_combine_household,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
2126,policy-split_combine_household,21V,Y,N,NA,TRANSFER,Y
2127,policy-split_combine_household,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2128,policy-split_combine_household,21SV,Y,N,NA,TRANSFER,Y
2129,policy-split_combine_household,21SM,Y,N,NA,TRANSFER,Y
2130,policy-split_combine_household,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
